"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os06g0136000",390.924500508123,1.93674312389863,0.176326814724561,10.9838264073675,4.57141332701301e-28,8.40875337812927e-27
"Os04g0599800",437.197526884551,2.35819742660446,0.214731170218557,10.9820918137048,4.66006226230544e-28,8.56545717159806e-27
"Os04g0693400",101.482375361019,-3.77771484186232,0.344118253979101,-10.9779553923105,4.87840114023957e-28,8.96012935891147e-27
"Os11g0157200",1685.64641203947,-2.04271193852265,0.186205699247524,-10.9701902078049,5.31604461675419e-28,9.75671388661618e-27
"Os03g0705800",155.829759417143,-3.62251346874788,0.330349819355168,-10.9656892678764,5.58731801131547e-28,1.02470006192719e-26
"Os01g0770500",573.462826534869,-1.48062646597093,0.135037383399046,-10.9645672087378,5.6570559426841e-28,1.03672244890447e-26
"Os11g0550500",202.398798762428,-2.7652521457082,0.252298855828951,-10.9602246772888,5.93518352674268e-28,1.08688870836736e-26
"Os08g0506700",2511.87661471442,-2.30371375108728,0.210214086242915,-10.9588933465915,6.02313736803071e-28,1.10218075751623e-26
"Os10g0181600",6150.27841764805,-2.8446997408739,0.259637007293466,-10.9564494311805,6.18797174267164e-28,1.13150830899022e-26
"Os05g0322900",1198.3844621117,-2.96359468398214,0.27053072948344,-10.9547432546422,6.3056924578101e-28,1.1521839382534e-26
"Os06g0674100",209.348901801929,-4.38189309635734,0.400151420587949,-10.9505873799447,6.60181134067558e-28,1.20540220772232e-26
"Os04g0171800",70.9138922619546,-6.11336850045605,0.558296431143024,-10.950040443461,6.64179547566012e-28,1.21180976804441e-26
"Os03g0817100",158.720163036302,-3.32966856624564,0.304105352902492,-10.9490626668228,6.71387588820189e-28,1.22405962385562e-26
"Os04g0382300",2664.68035264395,2.14533228017277,0.196035250878069,10.9436046352048,7.13072184725689e-28,1.29910217065797e-26
"Os08g0488800",1143.48852083259,-2.34651943686764,0.214425987051077,-10.9432605121164,7.15784744150741e-28,1.30308586376362e-26
"Os01g0150000",1814.58403115319,-1.20741053499797,0.110381499308131,-10.9385226923533,7.54187902915046e-28,1.37199072470823e-26
"Os04g0444900",729.675193465008,-2.43316517228571,0.222500052108209,-10.9355712469784,7.79137209043618e-28,1.41633768367379e-26
"Os05g0563500",93.3728717692191,2.93366879560523,0.268353854009357,10.9320911616307,8.09608665653973e-28,1.470650579832e-26
"Os12g0612300",467.225653215166,-1.92331429090167,0.17594523904023,-10.931323299188,8.16489589417195e-28,1.48206319098827e-26
"Os08g0508500",718.99750497127,6.75208452467036,0.617716668221174,10.9307144715946,8.21986580697584e-28,1.49094886602811e-26
"Os08g0524100",2062.20298993556,-1.45521198409327,0.133147856244308,-10.9292933821116,8.34960576418051e-28,1.51337367973007e-26
"Os04g0491500",104.896006373144,2.91159656300108,0.266476618372039,10.9262740603233,8.63203836322839e-28,1.56342115881367e-26
"Os03g0838900",2066.41962478892,-2.58170293918912,0.236341406708454,-10.9236167083233,8.88843878944704e-28,1.60868406052688e-26
"Os08g0176100",957.796542212783,-1.54166999963462,0.141191960788117,-10.9189644440746,9.35563906533431e-28,1.69200488410064e-26
"Os04g0482000",1696.61404865988,-1.86471583244698,0.170807470582718,-10.9170625036798,9.5535811694977e-28,1.72654325774358e-26
"Os11g0214400",103.728624293983,-7.68098097875202,0.70413152990312,-10.9084462952665,1.05036147593462e-27,1.89685177035219e-26
"Os10g0389200",1983.86397471379,2.81935781273325,0.258566003351187,10.9038225296153,1.10514758941688e-27,1.99433662221283e-26
"Os05g0515400",588.704049788631,1.41723742601746,0.130050640822261,10.8975812580146,1.18361869247176e-27,2.13439012688304e-26
"Os01g0639900",244239.517183789,-3.81290553231782,0.349894097256923,-10.8973131076231,1.18711120593171e-27,2.13913122540872e-26
"Os02g0272300",186.370198859171,-11.2995715961757,1.03693881216326,-10.897047601683,1.19057934652436e-27,2.14382154570015e-26
"Os02g0323000",116.727354258076,-4.39741377712624,0.403551648686331,-10.8967806015438,1.19407713861954e-27,2.14855840694091e-26
"Os08g0179000",91.0988980307154,-6.21043772698072,0.570544527639046,-10.8851061155208,1.35740443396603e-27,2.44066833529582e-26
"Os03g0159600",298.695335069064,11.3738872432322,1.04544060348621,10.879515493567,1.44328051974922e-27,2.59319517315638e-26
"Os05g0378900",1159.68437275039,1.2812325506551,0.117770291018332,10.8790811296854,1.45017394810034e-27,2.60369274725233e-26
"Os08g0191100",3849.8570335347,2.18161362820141,0.200616128438241,10.8745674895875,1.52376740692048e-27,2.73384395664509e-26
"Os01g0149500",83.3741627616316,3.15232652275868,0.289882657094786,10.8744916110243,1.52503572115899e-27,2.7341396572472e-26
"Os02g0687500",1359.70933311183,-1.78508716839413,0.164166067274702,-10.8736671227381,1.5388847636531e-27,2.75697380976376e-26
"Os05g0439400",743.432835163718,-2.44815076756606,0.225156198409503,-10.8731217921591,1.54811321265803e-27,2.77150296748758e-26
"Os03g0725400",109.017395533533,2.81767953114003,0.25921436303525,10.8700748606159,1.6006945597069e-27,2.86356744446627e-26
"Os07g0102100",821.802369366303,-2.1357418542433,0.196528847989916,-10.8673198672232,1.64976059499836e-27,2.94921488183798e-26
"Os01g0265200",1303.69600509578,1.63055902710222,0.150046578638461,10.8670190410078,1.65520777524661e-27,2.95681925358942e-26
"Os10g0203000",843.25148452214,-1.98918177380529,0.183081086773493,-10.8650314943033,1.69164802533276e-27,3.01973797720963e-26
"Os01g0551000",937.554784547477,-2.83095779899027,0.260582305832633,-10.8639678735844,1.71147441464709e-27,3.05293027874088e-26
"Os01g0742100",296.136607403243,1.95631689763271,0.180117202978459,10.8613550803733,1.76116185045703e-27,3.13930267401251e-26
"Os01g0913000",1256.33659374466,-2.46912116941246,0.227351130856082,-10.8603865752287,1.77994108428943e-27,3.17049606365486e-26
"Os02g0696700",150.894571542995,-2.33263748015771,0.214825059844076,-10.8583117903041,1.82084199343144e-27,3.24102026373927e-26
"Os07g0568900",461.294333057005,2.2470420118059,0.206953759173973,10.8577008737345,1.83306185159103e-27,3.26042882246023e-26
"Os09g0540600",70.7333541869288,4.91104943127518,0.452615473973797,10.8503789942442,1.98600139159144e-27,3.52992514199865e-26
"Os04g0539000",4309.24871726581,-2.05675666339615,0.189650638835553,-10.8449761942515,2.10690707910173e-27,3.74213883146263e-26
"Os10g0344000",416.096524379151,-3.09292130809413,0.285235376725507,-10.8434000845224,2.14353349182828e-27,3.80446485150639e-26
"Os07g0240600",184.149584517138,-2.91305761356642,0.268707345370989,-10.8410047724767,2.20040933966897e-27,3.90261576299055e-26
"Os04g0118100",1815.75620840068,1.82898828489045,0.168784956657182,10.836204369832,2.31893663382035e-27,4.10989220144255e-26
"Os02g0716800",76.9617925166047,4.82954614736848,0.445704771085239,10.8357515123949,2.33043977646429e-27,4.12732711518625e-26
"Os04g0506000",254.772637642304,-2.60111163425198,0.240080761669512,-10.834319318899,2.36719304124497e-27,4.1894244273519e-26
"Os05g0299700",2593.7638218082,-1.49190792468417,0.137839124674898,-10.8235446808221,2.66275527217537e-27,4.70914256807203e-26
"Os01g0734800",870.597784748656,-2.28812550185855,0.211514198209542,-10.8178340803002,2.83395463541389e-27,5.00833766060271e-26
"Os01g0154600",55.5403612021403,-4.52120405807386,0.418068783062761,-10.8144980951499,2.93896967314483e-27,5.19022463232427e-26
"Os11g0691280",352.79201235877,-3.08299732671081,0.285103499825719,-10.8136074393875,2.96765380543284e-27,5.23714802971578e-26
"Os09g0426000",120.37858709816,2.90393509259659,0.268580810596716,10.8121465794403,3.01530401950495e-27,5.31745108122948e-26
"Os01g0253300",8081.01669116243,1.13482879590327,0.104961328727062,10.8118752846036,3.02423625970277e-27,5.32940980132686e-26
"Os01g0574800",544.394131987339,-2.01399415490387,0.186388699715879,-10.8053447337414,3.24734920086281e-27,5.71851962684989e-26
"Os01g0872000",114.82736156709,6.51969871318927,0.603524768944796,10.8027028030487,3.34217912292833e-27,5.88133324778375e-26
"Os08g0557200",1060.40532571112,-2.22508978475401,0.206042887409407,-10.7991584311899,3.47372774781055e-27,6.10848491181703e-26
"Os11g0130200",833.592465466401,-1.92549227836468,0.178361897508159,-10.7954238279877,3.61789398122524e-27,6.35748646615729e-26
"Os11g0536400",60.4313636806468,-3.81946305668118,0.35392714828976,-10.7916645420887,3.76900354333967e-27,6.61832748358093e-26
"Os01g0761000",5869.67414834646,-2.88381549050992,0.267255954113688,-10.7904630228862,3.81860752380813e-27,6.70068262162847e-26
"Os01g0701900",388.898482127771,2.61751509298268,0.242584101131505,10.7901345585864,3.83228028414579e-27,6.71991568296392e-26
"Os01g0712700",219.623114694738,-2.98079503188106,0.276385908600292,-10.7849023380996,4.05674002725484e-27,7.10847578891748e-26
"Os09g0128400",2785.23605401827,3.07175103820671,0.284869103988661,10.783026292416,4.14035696391842e-27,7.24986745547751e-26
"Os10g0476900",1296.28492906798,-1.26068472554011,0.116919263303942,-10.782523682713,4.16304749731973e-27,7.28445111872111e-26
"Os10g0503500",3488.12772087248,-1.53115969502823,0.142008900414039,-10.7821389403341,4.18050014381992e-27,7.30982724512534e-26
"Os09g0438700",1851.70930244187,1.53190397012353,0.142122424313167,10.7787632917658,4.33677013182171e-27,7.57772592074376e-26
"Os09g0414600",925.251277028613,-1.91127165929281,0.177348903735956,-10.7769014582599,4.42542484502875e-27,7.72718473469185e-26
"Os09g0526700",1460.63965692387,-3.1797164264284,0.295084719291643,-10.7756051687847,4.48820898000323e-27,7.83129252799577e-26
"Os12g0582800",2256.74102152193,1.84344392802226,0.171088186785654,10.7748171434641,4.52680682129957e-27,7.89308181642078e-26
"Os11g0303800",164.870076563794,5.98611573271041,0.555653889287728,10.773101472184,4.61198328174606e-27,8.03594302192841e-26
"Os11g0177200",421.404792131506,-2.10403379962957,0.195329399045812,-10.771721051249,4.68166803703319e-27,8.15162958212026e-26
"Os02g0829400",401.38601160185,-1.72865322520217,0.160483721788913,-10.7715175466574,4.69202903420449e-27,8.16393282166325e-26
"Os11g0199200",7539.52053151757,1.82169637932295,0.169138435738293,10.7704459448925,4.74696357357409e-27,8.25372045350493e-26
"Os12g0515500",374.529300882941,-1.84692978722929,0.171570189558381,-10.7648641758994,5.0435869878174e-27,8.7633208132645e-26
"Os09g0513500",176.016173777162,-3.12800643199336,0.290870370354106,-10.7539534817016,5.67747962240166e-27,9.85780747051479e-26
"Os01g0202500",2054.23291156755,2.20269310861203,0.204828900073362,10.7538199337257,5.68570868482586e-27,9.86518235881866e-26
"Os05g0178300",301.694466720035,-2.56350621154968,0.238398397628054,-10.7530345717727,5.73434155694618e-27,9.94260187239016e-26
"Os06g0255001",632.021818058911,-1.65548889445353,0.153969397800394,-10.7520644888129,5.79498286222312e-27,1.00407196068043e-25
"Os06g0710300",3737.27944344546,2.44178465268463,0.227270856986232,10.7439408865016,6.32840538488242e-27,1.09572956129442e-25
"Os04g0681500",69.039991916533,-6.82821137927271,0.635859659753183,-10.7385509908321,6.70890625740772e-27,1.16080007220525e-25
"Os04g0462300",408.762227166527,-2.44593264135227,0.227840345828308,-10.7352919978248,6.9498909460011e-27,1.20165699908632e-25
"Os04g0458900",165.774438152189,-11.1295987758017,1.03723143028744,-10.7301017408597,7.35151902788581e-27,1.27021329814454e-25
"Os03g0686500",1190.5607118348,-1.9985061041232,0.18629008486257,-10.7279252441027,7.52671058943367e-27,1.29957706114563e-25
"Os02g0124866",1094.97913280919,-1.96583322189689,0.183266031832442,-10.726664413699,7.63008496320527e-27,1.31650846193132e-25
"Os01g0190400",457.375825923498,1.57716964166941,0.147076311649319,10.7234783357223,7.89762442510046e-27,1.36172192331743e-25
"Os10g0517500",1384.20312557146,4.1120112838077,0.383938355200612,10.7100820434029,9.12808825875239e-27,1.57278611117599e-25
"Os01g0647000",665.660362728729,-1.44702654417315,0.135148570213737,-10.7069319481863,9.44398797111367e-27,1.62608540625631e-25
"Os02g0157950",397.870995972954,-2.33908658630691,0.21853350851505,-10.703560301581,9.79412125810953e-27,1.68520098897347e-25
"Os10g0530400",4670.24832646827,-3.01709046253256,0.282064701452602,-10.6964481801334,1.05754535542561e-26,1.81837621591814e-25
"Os05g0588300",488.644253682114,-2.52807119179169,0.236386923136009,-10.6946321659981,1.07846713945225e-26,1.85306382206716e-25
"Os11g0659200",665.628906724663,11.0891572688363,1.03733350595116,10.690059855599,1.13297837337762e-26,1.94537804277043e-25
"Os06g0604500",856.109226087202,-1.56012081803342,0.145944779196887,-10.6898021746207,1.13613049528454e-26,1.94943942393802e-25
"Os03g0780500",1726.9612658381,2.11703962074722,0.198082086083655,10.6876884356576,1.16231747810806e-26,1.99299239827566e-25
"Os04g0670200",518.562505502784,1.76928470674377,0.165613152558148,10.6832378915229,1.21942748347856e-26,2.08947128341274e-25
"Os03g0117100",18871.6120331942,-1.62578041284416,0.152210218303043,-10.6811515742479,1.24714875007245e-26,2.13549444233208e-25
"Os08g0557400",3380.52566965644,-1.53761060768395,0.143961191457699,-10.6807299391917,1.25282652287524e-26,2.14373499704971e-25
"Os03g0712200",79.682221741504,4.05620185922419,0.380015464467443,10.6737810391706,1.35017911908612e-26,2.30872243158018e-25
"Os08g0530300",229.291556453262,-2.00064496028878,0.187441884716902,-10.6734146602847,1.35551518624304e-26,2.31624825996853e-25
"Os02g0182850",506.175245305531,2.40183804535999,0.225046947958359,10.6726088362878,1.36732515877315e-26,2.3348184327307e-25
"Os02g0671200",1341.87711519336,-2.57034585330901,0.24089307559478,-10.6700694777658,1.40521273254912e-26,2.39786197481885e-25
"Os12g0516200",6342.32861277154,-2.97463482868359,0.278985155447437,-10.6623408830225,1.52704707627068e-26,2.60396733714787e-25
"Os04g0534600",2818.11326789582,-2.56173355984233,0.240301164058552,-10.6605124859825,1.55736887648367e-26,2.65384653732021e-25
"Os06g0326700",1785.24315476229,1.6241810099688,0.152400970457611,10.6572878446371,1.61230742284756e-26,2.74557670212329e-25
"Os05g0280700",167.529075493861,-11.1450772932017,1.04606994304999,-10.654237192502,1.66604876957618e-26,2.83514356894155e-25
"Os03g0818100",869.634814295675,2.3129692451001,0.217122392989665,10.6528360030105,1.6913241486026e-26,2.87617971379044e-25
"Os02g0704600",2240.51487330976,-1.14371177292539,0.107384575098309,-10.6506150615984,1.73216761780679e-26,2.94361571100129e-25
"Os05g0568000",1628.58956359084,-1.75315391669984,0.164622112533119,-10.6495651751956,1.75181410265333e-26,2.97496216733664e-25
"Os10g0528100",957.961765981101,2.67757956448528,0.251569489015155,10.643498839893,1.86973642452694e-26,3.17304516373316e-25
"Os12g0156900",71.1203625330225,3.9117404287667,0.367547940455192,10.6428032868915,1.88375023050864e-26,3.19463925128766e-25
"Os05g0574700",642.969705053109,-1.80139872013008,0.169451328166593,-10.630773683633,2.14327004349749e-26,3.63227098958532e-25
"Os10g0389500",89.5159036377665,6.1963898118418,0.582979636309613,10.6288271938044,2.18847188034498e-26,3.70634092818234e-25
"Os01g0646000",63.0554584800386,4.74393294474369,0.446350270579452,10.6282739306624,2.20149149994895e-26,3.72584391354065e-25
"Os06g0237100",262.539840221773,1.86528085492548,0.175519042892586,10.6272278163401,2.22631931277519e-26,3.7652910315789e-25
"Os02g0555600",158.492785767162,-4.36628001442053,0.410906686943824,-10.6259648556594,2.25666372443882e-26,3.81400798775038e-25
"Os01g0808400",379.244477205102,-10.8813828429777,1.02458887934952,-10.6202429699276,2.39935789835183e-26,4.0524124504065e-25
"Os05g0502500",2451.97575312707,-1.61760753929725,0.152331697375328,-10.6189819136043,2.43198991742535e-26,4.10472848665176e-25
"Os05g0141000",340.230300432285,-2.98060253576874,0.280717028915864,-10.6178187596239,2.46247842386607e-26,4.15335792431107e-25
"Os11g0156401",86.3216015331513,-3.6651284280052,0.345281454628005,-10.6149009130939,2.5406384591453e-26,4.28227204777164e-25
"Os10g0500300",373.550564569437,2.37719793806271,0.223990390182536,10.6129461006138,2.59437251614309e-26,4.36986864938663e-25
"Os04g0284900",250.784442047981,-1.83550674864561,0.173035176196529,-10.6077087271602,2.74395452492004e-26,4.61867943369183e-25
"Os05g0375400",5295.16374518737,-5.75386176969737,0.542961689251975,-10.5971781869625,3.0710695227654e-26,5.16577661680641e-25
"Os04g0542800",1390.7422017433,-3.0141083428582,0.284606574126105,-10.5904382290295,3.3004309624509e-26,5.54781397263541e-25
"Os01g0919600",3987.73141079562,-1.41140696562366,0.133278186956346,-10.589932215134,3.31832056325603e-26,5.57410363361319e-25
"Os06g0172800",386.123915662629,2.66374947977915,0.251712193894276,10.5825206104158,3.59163622938025e-26,6.02913081675843e-25
"Os02g0259100",2972.27738158095,-1.09572161453823,0.103559277739494,-10.580622407338,3.66515329882972e-26,6.14837530704833e-25
"Os03g0663700",299.405154359236,-1.76447671382634,0.166785550731225,-10.5793140118582,3.71669374603158e-26,6.23061711403413e-25
"Os01g0765400",200.948362324145,2.57470700872989,0.243410985993846,10.5776121739837,3.78480909076976e-26,6.34051486423276e-25
"Os04g0412100",573.088775185724,-2.10306974544075,0.198914928594852,-10.5727094507032,3.98803328706986e-26,6.67645275363041e-25
"Os03g0684700",697.631538823579,-3.4272419131322,0.324213432368212,-10.5709436160555,4.06384863844387e-26,6.79878310025144e-25
"Os07g0232800",464.657369846714,-3.61299760101499,0.342142678265421,-10.5599150019284,4.57075515108253e-26,7.64167343983615e-25
"Os05g0435800",113.962265150499,-8.14603598815934,0.771458283399122,-10.5592695852161,4.60228924083061e-26,7.68920569926231e-25
"Os01g0786800",470.272263147279,-1.94015208587502,0.183752588667403,-10.5585020594553,4.64007021462177e-26,7.74710375388704e-25
"Os01g0971900",325.19695957696,1.97073989656225,0.186688765740322,10.556285423749,4.75091744720256e-26,7.92683377705978e-25
"Os03g0397700",337.109530232498,3.15466228394786,0.298934698084965,10.5530147693033,4.91928359232294e-26,8.2022267541713e-25
"Os02g0121500",2525.15301571679,-2.34572983530712,0.22241523941802,-10.5466237000892,5.26553579327406e-26,8.77365032615678e-25
"Os04g0347900",193.214059144324,2.18596301542763,0.207319730976242,10.5439217248364,5.4190893451933e-26,9.02343929474828e-25
"Os03g0805100",614.302675141012,2.5178168402432,0.238799560316224,10.5436410222407,5.43529400837801e-26,9.04434383113378e-25
"Os08g0497300",67.7396135137306,3.59876453837011,0.341696355118064,10.5320542185083,6.14779918744579e-26,1.02230886219694e-24
"Os03g0253600",91.7954860718181,-3.08579998955189,0.293023364657186,-10.5309008145546,6.2236019962289e-26,1.03421989711981e-24
"Os03g0283500",96.3058361168366,2.88300011057859,0.27396582375855,10.5232107823763,6.75322461993646e-26,1.12147886332551e-24
"Os03g0856700",195.935018577952,-2.74664900058392,0.261030905201572,-10.5223134343534,6.81786582426937e-26,1.13145520112473e-24
"Os06g0284900",342.408576390811,-10.7339424166737,1.02029222484802,-10.520458899187,6.95340862064663e-26,1.15317674293013e-24
"Os06g0685100",152.033941982942,-11.005255778785,1.0461129415485,-10.5201411259615,6.97690034189099e-26,1.15629872756544e-24
"Os01g0830000",5797.56725040497,-1.33130974422622,0.126574957884009,-10.5179552613101,7.14063823169469e-26,1.18264434135494e-24
"Os11g0531700",69.4477343611858,-4.41069132975633,0.419637285222853,-10.5107231532441,7.71000561016218e-26,1.2760909085036e-24
"Os10g0468500",85.0326903347185,-3.97186044847186,0.377889135659597,-10.5106500125733,7.71598778490968e-26,1.2762285003118e-24
"Os07g0437000",115.147825144459,-3.393023130371,0.323094300561952,-10.5016495941574,8.48836221618139e-26,1.40304303289077e-24
"Os11g0181200",259.220596719181,9.1468782569336,0.871004490084803,10.5015282481989,8.49928255007716e-26,1.40391149162175e-24
"Os06g0206900",420.122101361207,-3.17679861660516,0.302525099434946,-10.5009423103695,8.55220935102281e-26,1.41077291005521e-24
"Os07g0181000",1364.22370804947,1.55603136545655,0.148179698606725,10.5009753703598,8.54921441968186e-26,1.41077291005521e-24
"Os02g0642300",1148.92244206888,1.21941671327697,0.116131082719402,10.5003474067606,8.60628021949263e-26,1.41874787091396e-24
"Os04g0508500",96.9380782594868,4.43536323016351,0.422448322364092,10.4991853331136,8.71288052060419e-26,1.43536596182852e-24
"Os07g0603100",119.640693346051,2.40701754643626,0.229406346312082,10.4923755821549,9.3643847049568e-26,1.54167016501471e-24
"Os01g0958800",393.869194986727,-1.59463723909392,0.152013924761377,-10.4900734692371,9.59537518229634e-26,1.57864947471286e-24
"Os04g0583000",80.76517329688,-3.24034524420108,0.309302979415286,-10.4762820271784,1.11022970384023e-25,1.82535908241867e-24
"Os02g0129900",1922.37620005948,-2.25964747888962,0.215782886044353,-10.4718567830498,1.16338326820502e-25,1.91021519127342e-24
"Os07g0618400",96.5419713835009,6.48848742801791,0.619610270945273,10.4718848803444,1.1630379487615e-25,1.91021519127342e-24
"Os06g0329200",144.751381160331,-2.36842097452497,0.226184548384279,-10.471188202039,1.17163026107422e-25,1.92248231646596e-24
"Os10g0524300",75.5738543971531,5.08741604567995,0.486003645074137,10.4678557398554,1.21360854786303e-25,1.99004493649255e-24
"Os07g0191700",1287.58303054579,1.49230800567399,0.142624735796039,10.4631780549488,1.27505808222722e-25,2.08942553593544e-24
"Os05g0445900",588.50305834397,2.13432465901113,0.204006268963768,10.4620542782937,1.29027439682321e-25,2.11296290350884e-24
"Os03g0656900",3997.75899696217,1.68174455309583,0.160754169606953,10.4615921142682,1.29658435611416e-25,2.12189369824574e-24
"Os02g0226200",337.347833967956,-3.47028421390204,0.331770864529266,-10.4598823613576,1.32019473179352e-25,2.15910659205598e-24
"Os01g0846300",2330.63692290009,2.19597763372531,0.209974884974392,10.4582871136856,1.34260792340149e-25,2.19431375449331e-24
"Os02g0280400",5026.85433369431,-1.71877661583826,0.164422265859714,-10.4534298128742,1.41320136552438e-25,2.30816679193129e-24
"Os05g0128200",14982.3379747297,-2.21097392988748,0.211587020520943,-10.4494780655444,1.4733380182184e-25,2.40480211313553e-24
"Os08g0479300",57.2429553416115,-4.17034937803701,0.399162371844836,-10.4477517727,1.50039780612606e-25,2.44735723781338e-24
"Os03g0130100",56.6340704222656,-4.76058235772293,0.455670228489476,-10.4474289959737,1.50551174322707e-25,2.45408318828534e-24
"Os07g0163900",64.988600480164,4.86260746779294,0.465484316824535,10.4463400635384,1.52289210482681e-25,2.480782227567e-24
"Os08g0119800",1335.46990722347,-1.89472071809632,0.181445850046011,-10.4423480482792,1.58832614020642e-25,2.58567390117572e-24
"Os11g0160400",108.553483130585,6.87932162671154,0.658997314292637,10.4390738437163,1.64406829317133e-25,2.67466054497086e-24
"Os03g0226300",144.177987742558,-10.9304439719427,1.04742585180002,-10.435530069416,1.70658593152882e-25,2.77454590718436e-24
"Os02g0697500",609.994671656647,-2.68061146320946,0.25687980926588,-10.4352750450501,1.71117476943707e-25,2.78018211556343e-24
"Os06g0229000",130.005256610444,5.34668774489101,0.512536352989362,10.4318214965759,1.77453440901456e-25,2.881234538149e-24
"Os05g0157200",2073.10390685731,1.9487038955308,0.186816106449405,10.431134298683,1.78741651937019e-25,2.90025010480912e-24
"Os09g0460500",2067.50730534826,-3.6397405441994,0.348932736009304,-10.4310664164865,1.78869404764677e-25,2.90042358760105e-24
"Os01g0178100",742.416334667769,-1.64093416556052,0.157322882783352,-10.4303591221389,1.80205912870815e-25,2.92018437096153e-24
"Os03g0149400",341.433691385368,1.63900879878259,0.157185229264644,10.4272443819965,1.86210280690797e-25,3.01551119259861e-24
"Os01g0730300",1787.87859518826,-1.30252672364552,0.124927882065462,-10.4262291340455,1.8820992368997e-25,3.04590286039608e-24
"Os01g0934400",210.123383327361,-1.9609976798096,0.188214592371689,-10.4189460290995,2.0319238204227e-25,3.28622562001391e-24
"Os06g0699700",675.241247263395,-2.18086181662655,0.209356430649571,-10.4169803137166,2.07434854022315e-25,3.35265060542133e-24
"Os03g0816600",58.4845120561616,4.04127004661373,0.388133075387206,10.4120733400062,2.1841217676451e-25,3.52776955912272e-24
"Os01g0136100",153.797724678555,3.9987269557147,0.384062081679302,10.4116681819521,2.19343868952716e-25,3.54051012445696e-24
"Os04g0495400",214.999705747619,2.53477494616611,0.243465282557069,10.4112377729747,2.20337942330084e-25,3.55424036270345e-24
"Os07g0595700",1684.80375826563,-1.84615239397041,0.177386657121636,-10.4075042842962,2.29150288588926e-25,3.69398614207405e-24
"Os12g0121100",248.094991344453,2.13436841010876,0.205135988536658,10.4046512039858,2.36119203132117e-25,3.80385272822136e-24
"Os03g0669100",107.575319966532,3.05194552344813,0.2935557304965,10.3964774194198,2.57268617824059e-25,4.14187429748325e-24
"Os12g0263000",1843.38591289473,-1.60842234719087,0.154771133860521,-10.3922631247269,2.68895800131464e-25,4.32625405185538e-24
"Os06g0205600",208.668878167718,-1.78985138100645,0.172244007945969,-10.3913709530488,2.71423290956824e-25,4.36408493188658e-24
"Os03g0650000",318.379775132542,-2.00677846153354,0.193209396559158,-10.3865469137216,2.85502966589194e-25,4.58748832891081e-24
"Os01g0192300",2413.00351284463,1.91763310006088,0.184643674869868,10.3855878161674,2.88387302932315e-25,4.63083098169408e-24
"Os02g0216300",5841.04868334879,-2.48345531625767,0.239221224679458,-10.3814171154142,3.01269556044507e-25,4.83455685888261e-24
"Os02g0198800",93.0143448910749,-7.84734068394571,0.755925805934904,-10.3810990739235,3.02274988833203e-25,4.84755171412315e-24
"Os02g0555300",78.0169342723605,5.15109431696482,0.496220113778577,10.3806640922729,3.0365549341116e-25,4.86654085397692e-24
"Os05g0358000",3114.00130391295,-1.18937725884413,0.114581345781333,-10.3801997675427,3.05136019056398e-25,4.88710739764729e-24
"Os03g0618300",3222.19632883905,-2.6485745579548,0.255212875574803,-10.3779033561279,3.1256409091947e-25,5.00284268779827e-24
"Os08g0542700",283.442753103368,2.79845500832727,0.269719795863373,10.375415713813,3.20813010510962e-25,5.13155839989033e-24
"Os06g0622000",90.3223377330417,3.2558793062136,0.313809752120374,10.3753286321219,3.21105644810444e-25,5.13292552352798e-24
"Os03g0792400",4385.17955276151,1.32074896244112,0.127435997067848,10.3640179606234,3.61452085926572e-25,5.77414463765485e-24
"Os09g0542800",104.237498091075,3.02172239153878,0.291575752176988,10.3634214058533,3.63714257891155e-25,5.80653876789248e-24
"Os04g0282200",404.696484481129,-2.33852100821757,0.225697534638124,-10.3613050624017,3.71853317500165e-25,5.93265270296303e-24
"Os07g0141400",109413.761310201,-2.32203354433627,0.224109963652095,-10.3611348040775,3.72515889077106e-25,5.93939908858653e-24
"Os09g0344800",1205.18651578479,-1.38102862253046,0.133296599275875,-10.3605690620227,3.74725925220938e-25,5.97079372938854e-24
"Os06g0597900",4427.78983637641,-1.68233269026474,0.16249125851384,-10.3533735023749,4.03994580904683e-25,6.43301653668081e-24
"Os12g0498400",536.037218148084,1.6278685603108,0.157399445304911,10.3422763476538,4.53631928067292e-25,7.21877860097834e-24
"Os03g0211700",539.701469027636,1.57188305388703,0.152011924275478,10.3405246751462,4.62001085426969e-25,7.34724062491913e-24
"Os01g0977400",61.6439447155464,4.11635689445466,0.398144691227228,10.3388466182145,4.70161950726752e-25,7.47222748759251e-24
"Os08g0414700",88.7446471010999,5.15694551090718,0.498839056385746,10.3378944469003,4.74855982828452e-25,7.54199146573112e-24
"Os02g0826100",513.195327190829,1.97927980000146,0.191498935958044,10.335722180906,4.85739391519407e-25,7.70990704912002e-24
"Os06g0140300",71.454521286191,3.69327520542791,0.357366875934288,10.3346881150424,4.91006709655075e-25,7.78852320430461e-24
"Os04g0635650",371.607270333682,2.26452996075204,0.219210209975255,10.3304036842429,5.1344047247461e-25,8.13916480262535e-24
"Os01g0246500",335.297445890829,1.5917270232958,0.154089007742101,10.3299193538833,5.16039520836902e-25,8.17513504333498e-24
"Os04g0627400",55.8581381393462,-4.45918149252488,0.431753472733679,-10.3280732504391,5.26066313272426e-25,8.32865498016032e-24
