"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description","GeneSymbol","Synonym"
"Os01g0260800",375.30331609469,-1.53229047531885,0.212493523759753,-7.21099847283476,5.55430777895315e-13,4.1120730349604e-12,"","Os01g0260800",""
"Os01g0264000",43.1075507175005,-1.56933998845323,0.32344694679949,-4.85192395223348,1.22269509568624e-06,4.82399942449332e-06,"","RDD1",""
"Os01g0264400",26.2900034687415,-2.09878262819789,0.503528671753944,-4.16814919572939,3.07082918648183e-05,0.000100669402955094,"","Os01g0264400",""
"Os01g0265400",441.108571264576,-2.00404408460332,0.220754805565832,-9.07814477454573,1.10441194391488e-19,1.30615822121141e-18,"","Os01g0265400",""
"Os01g0266500",221.650074806001,-1.65337139337143,0.200049790572826,-8.26479942136975,1.39929819360518e-16,1.36122541589931e-15,"","Os01g0266500",""
"Os01g0266800",3091.56844601009,-1.58277705069029,0.678004120006975,-2.3344652399369,0.0195713741323598,0.037928817902032,"","Os01g0266800",""
"Os01g0267300",17.5458403086176,-4.38276274811886,0.792271320443243,-5.53189625198965,3.16787266926818e-08,1.50885007932445e-07,"","OsSRP-QKG",""
"Os01g0270700",93.8040503404395,-8.86355630401011,1.03483773939495,-8.56516530716444,1.07920902688339e-17,1.13399330191221e-16,"","Os01g0270700",""
"Os01g0273800",34.2071529213134,-2.49137723565572,0.521447388716178,-4.77781131820332,1.77213550002353e-06,6.86172859573106e-06,"","OsYUCCA9",""
"Os01g0274100",4.49899956783683,-4.41450579394733,1.25986441443972,-3.50395307887994,0.000458406119856528,0.00125128659597722,"","OsYUCCA10",""
"Os01g0275900",337.783459340154,-3.07339347335253,0.24255688149566,-12.6708154161667,8.58176506309464e-37,2.34174441595039e-35,"","Os01g0275900",""
"Os01g0275950",65.8915795004227,-2.34713741723416,0.369556371522985,-6.35122973948828,2.13600422204858e-10,1.26581623079879e-09,"","Os01g0275950",""
"Os01g0276900",725.850958072713,-1.63968429264775,0.196101837657066,-8.36139177601771,6.19826402843446e-17,6.2150703291186e-16,"","Os01g0276900",""
